Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	PRINTS	PR01415	Ankyrin repeat signature	532	546	5.6E-6	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	PRINTS	PR01415	Ankyrin repeat signature	89	104	5.6E-6	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	SUPERFAMILY	SSF48403		1056	1155	1.39E-16	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	SUPERFAMILY	SSF48403		886	1020	1.39E-16	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	Gene3D	G3DSA:1.25.40.20		342	465	4.2E-27	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	ProSiteProfiles	PS50088	Ankyrin repeat profile.	194	226	13.571	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	Pfam	PF00069	Protein kinase domain	1399	1663	3.2E-53	T	31-10-2018	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	SUPERFAMILY	SSF48403		566	800	4.85E-26	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	ProSiteProfiles	PS50088	Ankyrin repeat profile.	415	447	11.461	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	ProSiteProfiles	PS50088	Ankyrin repeat profile.	382	414	11.007	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	ProSiteProfiles	PS50088	Ankyrin repeat profile.	449	482	11.915	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	Gene3D	G3DSA:1.25.40.20		186	260	4.0E-25	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	CDD	cd00204	ANK	341	458	3.00196E-22	T	31-10-2018	IPR020683	Ankyrin repeat-containing domain		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	SUPERFAMILY	SSF56112		1389	1670	1.01E-62	T	31-10-2018	IPR011009	Protein kinase-like domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	ProSiteProfiles	PS50088	Ankyrin repeat profile.	227	259	13.838	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	Gene3D	G3DSA:1.25.40.20		679	824	1.1E-14	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	Gene3D	G3DSA:1.25.40.20		563	678	1.8E-18	T	31-10-2018	IPR036770	Ankyrin repeat-containing domain superfamily		
Exaiptasia_pallida_EPA|XP_020899308.1	a9b8cf06ae095a15e6e4f1c0ccd9f16c	1829	ProSiteProfiles	PS50088	Ankyrin repeat profile.	483	515	8.763	T	31-10-2018	IPR002110	Ankyrin repeat	GO:0005515	
