Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1	125	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	PANTHER	PTHR16081		515	715	2.8E-23	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1305	1351	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		1929	1929	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	SUPERFAMILY	SSF57845		789	843	2.75E-8	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		859	879	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	236	303	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		822	849	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1903	1929	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	SMART	SM00336		790	832	0.003	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		22	42	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1789	1819	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	Gene3D	G3DSA:3.30.40.200		784	854	1.1E-6	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	368	392	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	155	190	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375094.1	5259e1004ce27f3a46c06ac917d9c054	1929	CDD	cd00021	BBOX	795	832	3.877E-5	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1	125	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	PANTHER	PTHR16081		515	715	2.8E-23	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1305	1351	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		1929	1929	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	SUPERFAMILY	SSF57845		789	843	2.75E-8	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		859	879	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	236	303	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		822	849	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1903	1929	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	SMART	SM00336		790	832	0.003	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		22	42	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1789	1819	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	Gene3D	G3DSA:3.30.40.200		784	854	1.1E-6	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	368	392	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	155	190	-	T	31-10-2018
Patinopecten_yessoensis_PYE|PY_T22109	5259e1004ce27f3a46c06ac917d9c054	1929	CDD	cd00021	BBOX	795	832	3.877E-5	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1	125	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	PANTHER	PTHR16081		515	715	2.8E-23	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1305	1351	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		1929	1929	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	SUPERFAMILY	SSF57845		789	843	2.75E-8	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		859	879	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	236	303	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		822	849	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1903	1929	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	SMART	SM00336		790	832	0.003	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	Coils	Coil		22	42	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1789	1819	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	Gene3D	G3DSA:3.30.40.200		784	854	1.1E-6	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	368	392	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	155	190	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021375092.1	5259e1004ce27f3a46c06ac917d9c054	1929	CDD	cd00021	BBOX	795	832	3.877E-5	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
Chlamys_farreri_CFA|CF61623.5	ed9153916a2984ebeb69b8b4a6e35635	434	PANTHER	PTHR16081		242	392	3.5E-21	T	31-10-2018
Chlamys_farreri_CFA|CF61623.5	ed9153916a2984ebeb69b8b4a6e35635	434	PANTHER	PTHR16081		81	111	3.5E-21	T	31-10-2018
Chlamys_farreri_CFA|CF61623.5	ed9153916a2984ebeb69b8b4a6e35635	434	MobiDBLite	mobidb-lite	consensus disorder prediction	171	196	-	T	31-10-2018
Chlamys_farreri_CFA|CF61623.5	ed9153916a2984ebeb69b8b4a6e35635	434	MobiDBLite	mobidb-lite	consensus disorder prediction	47	95	-	T	31-10-2018
Chlamys_farreri_CFA|CF61623.5	ed9153916a2984ebeb69b8b4a6e35635	434	Coils	Coil		88	122	-	T	31-10-2018
Chlamys_farreri_CFA|CF61623.5	ed9153916a2984ebeb69b8b4a6e35635	434	MobiDBLite	mobidb-lite	consensus disorder prediction	131	150	-	T	31-10-2018
Mizuhopecten_yessoensis_MYE|XP_021343384.1	031266864d75d41f0903e98493fb6889	1012	CDD	cd00021	BBOX	538	573	6.88676E-4	T	31-10-2018	IPR000315	B-box-type zinc finger	GO:0005622|GO:0008270	
