Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	PIRSF	PIRSF000127		1	1274	0.0	T	30-10-2018	IPR016208	Aldehyde oxidase/xanthine dehydrogenase	GO:0005506|GO:0016491|GO:0055114	
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	CDD	cd00207	fer2	8	88	7.49164E-6	T	30-10-2018	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	GO:0009055|GO:0051536	
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	ProSiteProfiles	PS51387	PCMH-type FAD-binding domain profile.	211	397	17.24	T	30-10-2018	IPR016166	FAD-binding, type 2	GO:0016614|GO:0050660|GO:0055114	
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	Pfam	PF01799	[2Fe-2S] binding domain	89	162	3.4E-29	T	30-10-2018	IPR002888	[2Fe-2S]-binding	GO:0016491|GO:0046872|GO:0055114	
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	PANTHER	PTHR11908		4	1273	0.0	T	30-10-2018
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	SUPERFAMILY	SSF54292		7	93	1.44E-19	T	30-10-2018	IPR036010	2Fe-2S ferredoxin-like superfamily	GO:0009055|GO:0051536	
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	Gene3D	G3DSA:3.30.365.10		4	1274	0.0	T	30-10-2018
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	Pfam	PF01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	553	660	1.6E-29	T	30-10-2018	IPR000674	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead		
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	SUPERFAMILY	SSF47741		101	172	2.49E-30	T	30-10-2018	IPR036884	[2Fe-2S]-binding domain superfamily		
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	Pfam	PF03450	CO dehydrogenase flavoprotein C-terminal domain	402	500	3.5E-23	T	30-10-2018	IPR005107	CO dehydrogenase flavoprotein, C-terminal		
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	SUPERFAMILY	SSF55447		401	502	1.23E-20	T	30-10-2018	IPR036683	CO dehydrogenase flavoprotein, C-terminal domain superfamily		
Mizuhopecten_yessoensis_MYE|XP_021353331.1	e6c6a426dbd8d42bcd54737d5172ce3e	1274	Pfam	PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	682	1203	1.0E-179	T	30-10-2018	IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding	GO:0016491|GO:0055114	
