Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	Gene3D	G3DSA:2.80.10.50		1	146	3.1E-43	T	30-10-2018
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	PRINTS	PR00779	Inositol 1,4,5-trisphosphate-binding protein receptor signature	46	65	3.4E-6	T	30-10-2018	IPR000493	Inositol 1,4,5-trisphosphate receptor	GO:0005220|GO:0005783|GO:0006816|GO:0070679	Reactome: R-HSA-112043|Reactome: R-HSA-114508|Reactome: R-HSA-139853|Reactome: R-HSA-1489509|Reactome: R-HSA-2029485|Reactome: R-HSA-2871809|Reactome: R-HSA-381676|Reactome: R-HSA-4086398|Reactome: R-HSA-422356|Reactome: R-HSA-5218921|Reactome: R-HSA-5578775|Reactome: R-HSA-5607763|Reactome: R-HSA-983695
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	PRINTS	PR00779	Inositol 1,4,5-trisphosphate-binding protein receptor signature	155	175	3.4E-6	T	30-10-2018	IPR000493	Inositol 1,4,5-trisphosphate receptor	GO:0005220|GO:0005783|GO:0006816|GO:0070679	Reactome: R-HSA-112043|Reactome: R-HSA-114508|Reactome: R-HSA-139853|Reactome: R-HSA-1489509|Reactome: R-HSA-2029485|Reactome: R-HSA-2871809|Reactome: R-HSA-381676|Reactome: R-HSA-4086398|Reactome: R-HSA-422356|Reactome: R-HSA-5218921|Reactome: R-HSA-5578775|Reactome: R-HSA-5607763|Reactome: R-HSA-983695
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	PRINTS	PR00779	Inositol 1,4,5-trisphosphate-binding protein receptor signature	216	240	3.4E-6	T	30-10-2018	IPR000493	Inositol 1,4,5-trisphosphate receptor	GO:0005220|GO:0005783|GO:0006816|GO:0070679	Reactome: R-HSA-112043|Reactome: R-HSA-114508|Reactome: R-HSA-139853|Reactome: R-HSA-1489509|Reactome: R-HSA-2029485|Reactome: R-HSA-2871809|Reactome: R-HSA-381676|Reactome: R-HSA-4086398|Reactome: R-HSA-422356|Reactome: R-HSA-5218921|Reactome: R-HSA-5578775|Reactome: R-HSA-5607763|Reactome: R-HSA-983695
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	ProSiteProfiles	PS50919	MIR domain profile.	28	82	9.924	T	30-10-2018	IPR016093	MIR motif	GO:0016020	
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	PANTHER	PTHR13715:SF98		4	469	8.6E-137	T	30-10-2018
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	Gene3D	G3DSA:2.80.10.50		157	345	1.6E-39	T	30-10-2018
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	ProSiteProfiles	PS50919	MIR domain profile.	151	215	7.036	T	30-10-2018	IPR016093	MIR motif	GO:0016020	
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	SUPERFAMILY	SSF100909		363	468	1.12E-17	T	30-10-2018	IPR035910	RyR/IP3 receptor binding core, RIH domain superfamily		Reactome: R-HSA-5578775
Crassostrea_gigas_CGI|XP_019918282.1	fa68dbc2bfd3494443a06e1eda611e50	472	ProSiteProfiles	PS50919	MIR domain profile.	270	341	6.424	T	30-10-2018	IPR016093	MIR motif	GO:0016020	
