Macrostomum_lignano_MLI|PAA56017.1	475f0b0e2bb8d1394b535725446977ab	325	PANTHER	PTHR10697		35	246	2.0E-29	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA56017.1	475f0b0e2bb8d1394b535725446977ab	325	Pfam	PF00811	Ependymin	92	214	3.9E-16	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA56017.1	475f0b0e2bb8d1394b535725446977ab	325	PANTHER	PTHR10697:SF10		35	246	2.0E-29	T	31-10-2018
Macrostomum_lignano_MLI|PAA56017.1	475f0b0e2bb8d1394b535725446977ab	325	MobiDBLite	mobidb-lite	consensus disorder prediction	274	325	-	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_48809-0.3	789168b9f1e489abe181735a8df1aae0	188	Pfam	PF00811	Ependymin	71	185	2.2E-12	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Modiolus_philippinarum_MPH|Mph_scaf_48809-0.3	789168b9f1e489abe181735a8df1aae0	188	PANTHER	PTHR10697:SF10		12	187	9.7E-22	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_48809-0.3	789168b9f1e489abe181735a8df1aae0	188	PANTHER	PTHR10697		12	187	9.7E-22	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Modiolus_philippinarum_MPH|Mph_scaf_48809-0.3	789168b9f1e489abe181735a8df1aae0	188	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	18	5.0	T	31-10-2018
Lottia_gigantea_LGI|XP_009054031.1	f0d7db9c8c84007a9e27625c9d65abf5	176	Pfam	PF00811	Ependymin	75	125	4.8E-9	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Lottia_gigantea_LGI|XP_009054031.1	f0d7db9c8c84007a9e27625c9d65abf5	176	PANTHER	PTHR10697		4	124	3.3E-24	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Crassostrea_gigas_CGI|XP_011446437.1	42fb1d95c5b43a6478d20a8a6667aec6	205	PANTHER	PTHR10697:SF10		3	190	8.8E-30	T	31-10-2018
Crassostrea_gigas_CGI|XP_011446437.1	42fb1d95c5b43a6478d20a8a6667aec6	205	PANTHER	PTHR10697		3	190	8.8E-30	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Crassostrea_gigas_CGI|XP_011446437.1	42fb1d95c5b43a6478d20a8a6667aec6	205	Pfam	PF00811	Ependymin	75	185	2.7E-17	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Crassostrea_gigas_CGI|XP_019928749.1	72b730b26f997d07b15401cc2207f704	226	PANTHER	PTHR10697		18	204	1.7E-17	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Crassostrea_gigas_CGI|XP_019928749.1	72b730b26f997d07b15401cc2207f704	226	PANTHER	PTHR10697:SF10		18	204	1.7E-17	T	31-10-2018
Crassostrea_gigas_CGI|XP_019928749.1	72b730b26f997d07b15401cc2207f704	226	Pfam	PF00811	Ependymin	89	199	8.6E-10	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Bathymodiolus_platifrons_BPL|Bpl_scaf_38703-2.4	cbbf5e70c36fdd9bd80e888a3b10eec3	210	PANTHER	PTHR10697		49	200	7.7E-17	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Bathymodiolus_platifrons_BPL|Bpl_scaf_38703-2.4	cbbf5e70c36fdd9bd80e888a3b10eec3	210	PANTHER	PTHR10697:SF10		49	200	7.7E-17	T	31-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_38703-2.4	cbbf5e70c36fdd9bd80e888a3b10eec3	210	Pfam	PF00811	Ependymin	121	202	3.0E-7	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA60136.1	286a21f7beb1c888fd7ae0dd1d16eb9e	318	PANTHER	PTHR10697		35	232	5.4E-30	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA60136.1	286a21f7beb1c888fd7ae0dd1d16eb9e	318	Pfam	PF00811	Ependymin	92	214	2.1E-16	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA60136.1	286a21f7beb1c888fd7ae0dd1d16eb9e	318	MobiDBLite	mobidb-lite	consensus disorder prediction	274	318	-	T	31-10-2018
Macrostomum_lignano_MLI|PAA60136.1	286a21f7beb1c888fd7ae0dd1d16eb9e	318	PANTHER	PTHR10697:SF10		35	232	5.4E-30	T	31-10-2018
Macrostomum_lignano_MLI|PAA62280.1	9e1be0d03ff2aedf8158909b48c39fd4	318	PANTHER	PTHR10697		35	232	5.4E-30	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA62280.1	9e1be0d03ff2aedf8158909b48c39fd4	318	Pfam	PF00811	Ependymin	92	214	2.1E-16	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA62280.1	9e1be0d03ff2aedf8158909b48c39fd4	318	MobiDBLite	mobidb-lite	consensus disorder prediction	274	318	-	T	31-10-2018
Macrostomum_lignano_MLI|PAA62280.1	9e1be0d03ff2aedf8158909b48c39fd4	318	PANTHER	PTHR10697:SF10		35	232	5.4E-30	T	31-10-2018
Macrostomum_lignano_MLI|PAA46891.1	9e1be0d03ff2aedf8158909b48c39fd4	318	PANTHER	PTHR10697		35	232	5.4E-30	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA46891.1	9e1be0d03ff2aedf8158909b48c39fd4	318	Pfam	PF00811	Ependymin	92	214	2.1E-16	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Macrostomum_lignano_MLI|PAA46891.1	9e1be0d03ff2aedf8158909b48c39fd4	318	MobiDBLite	mobidb-lite	consensus disorder prediction	274	318	-	T	31-10-2018
Macrostomum_lignano_MLI|PAA46891.1	9e1be0d03ff2aedf8158909b48c39fd4	318	PANTHER	PTHR10697:SF10		35	232	5.4E-30	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_19720-0.4	0d8bcac776c5be314b63a6cc4b3361e8	186	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	17	5.0	T	31-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_19720-0.4	0d8bcac776c5be314b63a6cc4b3361e8	186	PANTHER	PTHR10697		3	185	3.6E-28	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Modiolus_philippinarum_MPH|Mph_scaf_19720-0.4	0d8bcac776c5be314b63a6cc4b3361e8	186	Pfam	PF00811	Ependymin	69	183	1.6E-17	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Modiolus_philippinarum_MPH|Mph_scaf_19720-0.4	0d8bcac776c5be314b63a6cc4b3361e8	186	PANTHER	PTHR10697:SF10		3	185	3.6E-28	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923351.1	73a7c46ac646f4dceeb78591e4819733	214	Pfam	PF00811	Ependymin	76	191	1.7E-19	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Crassostrea_gigas_CGI|XP_019923351.1	73a7c46ac646f4dceeb78591e4819733	214	PANTHER	PTHR10697:SF10		1	193	4.8E-40	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923351.1	73a7c46ac646f4dceeb78591e4819733	214	PANTHER	PTHR10697		1	193	4.8E-40	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
Crassostrea_gigas_CGI|XP_011429241.1	73a7c46ac646f4dceeb78591e4819733	214	Pfam	PF00811	Ependymin	76	191	1.7E-19	T	31-10-2018	IPR001299	Ependymin	GO:0005509|GO:0005576|GO:0007160	
