Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	ProSitePatterns	PS01174	Lipolytic enzymes "G-D-X-G" family, putative serine active site.	54	66	-	T	30-10-2018	IPR033140	Lipase, GDXG, putative serine active site		
Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	PANTHER	PTHR23024:SF337		3	268	1.4E-66	T	30-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	SUPERFAMILY	SSF53474		192	273	1.57E-37	T	30-10-2018	IPR029058	Alpha/Beta hydrolase fold		
Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	SUPERFAMILY	SSF53474		8	138	1.57E-37	T	30-10-2018	IPR029058	Alpha/Beta hydrolase fold		
Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	PANTHER	PTHR23024		3	268	1.4E-66	T	30-10-2018
Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	Pfam	PF07859	alpha/beta hydrolase fold	3	131	4.1E-29	T	30-10-2018	IPR013094	Alpha/beta hydrolase fold-3	GO:0008152|GO:0016787	
Modiolus_philippinarum_MPH|Mph_scaf_39563-0.10	e00b3539774eadb321af97846fd45129	275	Pfam	PF07859	alpha/beta hydrolase fold	187	252	1.5E-7	T	30-10-2018	IPR013094	Alpha/beta hydrolase fold-3	GO:0008152|GO:0016787	
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	SUPERFAMILY	SSF53474		308	390	1.16E-57	T	30-10-2018	IPR029058	Alpha/Beta hydrolase fold		
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	SUPERFAMILY	SSF53474		66	250	1.16E-57	T	30-10-2018	IPR029058	Alpha/Beta hydrolase fold		
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	ProSitePatterns	PS01174	Lipolytic enzymes "G-D-X-G" family, putative serine active site.	173	185	-	T	30-10-2018	IPR033140	Lipase, GDXG, putative serine active site		
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	PANTHER	PTHR23024		15	382	1.6E-90	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	PANTHER	PTHR23024:SF337		15	382	1.6E-90	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	PIRSF	PIRSF037251		5	390	2.1E-97	T	30-10-2018	IPR017157	Arylacetamide deacetylase	GO:0016021|GO:0052689	
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	Pfam	PF07859	alpha/beta hydrolase fold	116	251	1.3E-38	T	30-10-2018	IPR013094	Alpha/beta hydrolase fold-3	GO:0008152|GO:0016787	
Lamellibrachia_luymsi_proteins_LLU|FUN_007045-T1	e71470f8741a5a844c55fc5c133b8d45	390	Pfam	PF07859	alpha/beta hydrolase fold	300	365	9.9E-15	T	30-10-2018	IPR013094	Alpha/beta hydrolase fold-3	GO:0008152|GO:0016787	
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	PANTHER	PTHR23024		12	59	2.9E-65	T	30-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	PANTHER	PTHR23024		110	388	2.9E-65	T	30-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	Pfam	PF07859	alpha/beta hydrolase fold	112	214	1.4E-30	T	30-10-2018	IPR013094	Alpha/beta hydrolase fold-3	GO:0008152|GO:0016787	
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	Pfam	PF07859	alpha/beta hydrolase fold	300	367	3.9E-9	T	30-10-2018	IPR013094	Alpha/beta hydrolase fold-3	GO:0008152|GO:0016787	
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	SUPERFAMILY	SSF53474		113	223	2.55E-41	T	30-10-2018	IPR029058	Alpha/Beta hydrolase fold		
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	SUPERFAMILY	SSF53474		258	393	2.55E-41	T	30-10-2018	IPR029058	Alpha/Beta hydrolase fold		
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	PANTHER	PTHR23024:SF337		12	59	2.9E-65	T	30-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_4150-3.34	52e873d4bfb2eeb8c0a5e92c7b629bea	395	PANTHER	PTHR23024:SF337		110	388	2.9E-65	T	30-10-2018
Lingula_anatina_LAN|XP_013418537.1	f27be70e1fee9b760dc4ebc679b3cf7a	137	ProSitePatterns	PS01173	Lipolytic enzymes "G-D-X-G" family, putative histidine active site.	29	45	-	T	30-10-2018	IPR002168	Lipase, GDXG, putative histidine active site	GO:0008152|GO:0016787	Reactome: R-HSA-163560
Lingula_anatina_LAN|XP_013418537.1	f27be70e1fee9b760dc4ebc679b3cf7a	137	PANTHER	PTHR23024:SF248		12	131	1.2E-31	T	30-10-2018
