Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	ProSiteProfiles	PS50262	G-protein coupled receptors family 1 profile.	30	291	34.153	T	31-10-2018	IPR017452	GPCR, rhodopsin-like, 7TM	GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	ProSitePatterns	PS00237	G-protein coupled receptors family 1 signature.	103	119	-	T	31-10-2018	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	CDD	cd00637	7tm_classA_rhodopsin-like	19	295	2.32524E-48	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PANTHER	PTHR44112		11	323	3.0E-60	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	Gene3D	G3DSA:1.20.1070.10		2	342	3.7E-72	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PRINTS	PR01012	Neuropeptide Y receptor signature	278	287	2.5E-5	T	31-10-2018	IPR000611	Neuropeptide Y receptor family	GO:0004983|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PRINTS	PR01012	Neuropeptide Y receptor signature	97	112	2.5E-5	T	31-10-2018	IPR000611	Neuropeptide Y receptor family	GO:0004983|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PRINTS	PR01012	Neuropeptide Y receptor signature	40	52	2.5E-5	T	31-10-2018	IPR000611	Neuropeptide Y receptor family	GO:0004983|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PRINTS	PR01012	Neuropeptide Y receptor signature	289	302	2.5E-5	T	31-10-2018	IPR000611	Neuropeptide Y receptor family	GO:0004983|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	SUPERFAMILY	SSF81321		9	320	7.87E-57	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PANTHER	PTHR44112:SF5		11	323	3.0E-60	T	31-10-2018
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	SMART	SM01381		24	306	5.0E-4	T	31-10-2018	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	30	291	9.7E-43	T	31-10-2018	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016021	
Exaiptasia_pallida_EPA|XP_020910264.1	2de7785c063175767d02a6576c423d87	344	PRINTS	PR00237	Rhodopsin-like GPCR superfamily signature	179	202	2.0E-42	T	31-10-2018	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016021	
