Capitella_teleta_CTE|ELU17261.1	52849d50207d846e19661965da2147bd	192	Coils	Coil		155	175	-	T	30-10-2018
Crassostrea_virginica_CVI|XP_022304816.1	cc9efa0cc58882c714494853b2eca084	628	Coils	Coil		308	328	-	T	30-10-2018
Crassostrea_virginica_CVI|XP_022304816.1	cc9efa0cc58882c714494853b2eca084	628	PANTHER	PTHR34415		255	612	2.1E-58	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_016203-T1	cee840db54405630d3a25440fd7b566d	451	MobiDBLite	mobidb-lite	consensus disorder prediction	214	233	-	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_016203-T1	cee840db54405630d3a25440fd7b566d	451	PANTHER	PTHR34415		255	329	3.4E-14	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_016203-T1	cee840db54405630d3a25440fd7b566d	451	PANTHER	PTHR34415		359	411	3.4E-14	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_016203-T1	cee840db54405630d3a25440fd7b566d	451	MobiDBLite	mobidb-lite	consensus disorder prediction	412	451	-	T	30-10-2018
Diphania_pulex_DPU|EFX81869.1	8bf240eb9aee735f47e2500291403e78	444	MobiDBLite	mobidb-lite	consensus disorder prediction	274	299	-	T	30-10-2018
Diphania_pulex_DPU|EFX81869.1	8bf240eb9aee735f47e2500291403e78	444	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	30-10-2018
Diphania_pulex_DPU|EFX81869.1	8bf240eb9aee735f47e2500291403e78	444	MobiDBLite	mobidb-lite	consensus disorder prediction	407	430	-	T	30-10-2018
Diphania_pulex_DPU|EFX81869.1	8bf240eb9aee735f47e2500291403e78	444	MobiDBLite	mobidb-lite	consensus disorder prediction	356	385	-	T	30-10-2018
Diphania_pulex_DPU|EFX81869.1	8bf240eb9aee735f47e2500291403e78	444	MobiDBLite	mobidb-lite	consensus disorder prediction	28	104	-	T	30-10-2018
Crassostrea_virginica_CVI|XP_022327262.1	365cd63413813d4909edb9c71fd2906a	569	PANTHER	PTHR34415		174	536	4.9E-59	T	30-10-2018
Capitella_teleta_CTE|ELU18246.1	d9118a91e101a5fd042c0738713fdbd8	483	MobiDBLite	mobidb-lite	consensus disorder prediction	40	65	-	T	30-10-2018
Capitella_teleta_CTE|ELU18246.1	d9118a91e101a5fd042c0738713fdbd8	483	PANTHER	PTHR34415		229	457	1.3E-24	T	30-10-2018
Bathymodiolus_platifrons_BPL|Bpl_scaf_17795-2.12	2b707a85eea531ed8ebdc131701a453e	244	PANTHER	PTHR34415		2	205	4.7E-35	T	30-10-2018
Crassostrea_gigas_CGI|XP_011424332.1	52c5d8962e01990f8f8af44934242b16	301	Coils	Coil		139	159	-	T	30-10-2018
