Lamellibrachia_luymsi_proteins_LLU|FUN_017451-T1	be29c55ab4c74a1c39e71d81a0e110d1	105	Pfam	PF02902	Ulp1 protease family, C-terminal catalytic domain	15	101	1.9E-6	T	31-10-2018	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	
Lamellibrachia_luymsi_proteins_LLU|FUN_017451-T1	be29c55ab4c74a1c39e71d81a0e110d1	105	Gene3D	G3DSA:3.40.395.10		3	104	1.2E-12	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_017451-T1	be29c55ab4c74a1c39e71d81a0e110d1	105	ProSiteProfiles	PS50600	Ubiquitin-like protease family profile.	1	105	9.984	T	31-10-2018	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	
Lamellibrachia_luymsi_proteins_LLU|FUN_017451-T1	be29c55ab4c74a1c39e71d81a0e110d1	105	SUPERFAMILY	SSF54001		7	102	1.06E-13	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	CDD	cd15517	PHD_TCF19_like	420	459	5.78389E-6	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	Gene3D	G3DSA:3.30.40.10		406	464	1.9E-9	T	31-10-2018	IPR013083	Zinc finger, RING/FYVE/PHD-type		
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	SUPERFAMILY	SSF57903		416	461	1.25E-10	T	31-10-2018	IPR011011	Zinc finger, FYVE/PHD-type		
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	MobiDBLite	mobidb-lite	consensus disorder prediction	65	188	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	Gene3D	G3DSA:3.40.395.10		211	405	2.7E-32	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	SMART	SM00249		414	460	0.0012	T	31-10-2018	IPR001965	Zinc finger, PHD-type		
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	Pfam	PF02902	Ulp1 protease family, C-terminal catalytic domain	233	393	2.6E-16	T	31-10-2018	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	SUPERFAMILY	SSF54001		217	403	4.71E-37	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	ProSiteProfiles	PS50600	Ubiquitin-like protease family profile.	219	376	16.599	T	31-10-2018	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	PANTHER	PTHR12606		55	376	1.5E-19	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923253.1	48bb983b5462bdd6911fffd86d9e6c0b	464	PANTHER	PTHR12606:SF1		55	376	1.5E-19	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	SMART	SM00249		375	421	0.0012	T	31-10-2018	IPR001965	Zinc finger, PHD-type		
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	Gene3D	G3DSA:3.30.40.10		367	425	1.7E-9	T	31-10-2018	IPR013083	Zinc finger, RING/FYVE/PHD-type		
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	SUPERFAMILY	SSF54001		178	364	3.92E-37	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	MobiDBLite	mobidb-lite	consensus disorder prediction	69	149	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	Gene3D	G3DSA:3.40.395.10		171	366	1.5E-32	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	ProSiteProfiles	PS50600	Ubiquitin-like protease family profile.	180	337	16.599	T	31-10-2018	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	CDD	cd15517	PHD_TCF19_like	381	420	6.09394E-6	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	PANTHER	PTHR12606:SF1		60	337	5.4E-19	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	Pfam	PF02902	Ulp1 protease family, C-terminal catalytic domain	194	354	2.3E-16	T	31-10-2018	IPR003653	Ulp1 protease family, C-terminal catalytic domain	GO:0006508|GO:0008234	
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	PANTHER	PTHR12606		60	337	5.4E-19	T	31-10-2018
Crassostrea_gigas_CGI|XP_019923271.1	6fe306f4ea7a71e3f8355a63ba0f66fc	425	SUPERFAMILY	SSF57903		377	422	1.11E-10	T	31-10-2018	IPR011011	Zinc finger, FYVE/PHD-type		
