Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	Gene3D	G3DSA:3.40.50.300		273	517	6.7E-200	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	CDD	cd03249	ABC_MTABC3_MDL1_MDL2	280	516	3.97929E-151	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	SMART	SM00382		307	500	7.4E-17	T	30-10-2018	IPR003593	AAA+ ATPase domain		
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	PANTHER	PTHR24221:SF165		12	49	1.0E-217	T	30-10-2018	IPR030278	Bile salt export pump	GO:0005524|GO:0015721|GO:0016021|GO:0042626	Reactome: R-HSA-159418|Reactome: R-HSA-193368|Reactome: R-HSA-5678520
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	PANTHER	PTHR24221:SF165		250	517	1.0E-217	T	30-10-2018	IPR030278	Bile salt export pump	GO:0005524|GO:0015721|GO:0016021|GO:0042626	Reactome: R-HSA-159418|Reactome: R-HSA-193368|Reactome: R-HSA-5678520
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	Pfam	PF00005	ABC transporter	298	447	5.1E-36	T	30-10-2018	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	SUPERFAMILY	SSF90123		9	264	2.35E-29	T	30-10-2018	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	Gene3D	G3DSA:1.20.1560.10		122	272	6.7E-200	T	30-10-2018	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	Gene3D	G3DSA:1.20.1560.10		1	111	8.8E-13	T	30-10-2018	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	PANTHER	PTHR24221		12	49	1.0E-217	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	PANTHER	PTHR24221		115	406	1.0E-217	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	Pfam	PF00664	ABC transporter transmembrane region	121	231	1.4E-27	T	30-10-2018	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	ProSiteProfiles	PS50929	ABC transporter integral membrane type-1 fused domain profile.	116	245	22.273	T	30-10-2018	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	PANTHER	PTHR24221:SF165		115	406	1.0E-217	T	30-10-2018	IPR030278	Bile salt export pump	GO:0005524|GO:0015721|GO:0016021|GO:0042626	Reactome: R-HSA-159418|Reactome: R-HSA-193368|Reactome: R-HSA-5678520
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	SUPERFAMILY	SSF52540		270	515	1.39E-90	T	30-10-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	PANTHER	PTHR24221		250	517	1.0E-217	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	280	516	26.631	T	30-10-2018	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
Lamellibrachia_luymsi_proteins_LLU|FUN_032180-T1	a8f5cb7a072519f56a274f499f8c8c47	552	ProSitePatterns	PS00211	ABC transporters family signature.	419	433	-	T	30-10-2018	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887	
Lamellibrachia_luymsi_proteins_LLU|FUN_034723-T1	c5c2c6e388dd32cb54bc842f635743ba	226	Pfam	PF00005	ABC transporter	115	154	7.9E-12	T	30-10-2018	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
Lamellibrachia_luymsi_proteins_LLU|FUN_034723-T1	c5c2c6e388dd32cb54bc842f635743ba	226	PANTHER	PTHR24221:SF400		111	220	9.0E-61	T	30-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_034723-T1	c5c2c6e388dd32cb54bc842f635743ba	226	PANTHER	PTHR24221:SF400		39	62	9.0E-61	T	30-10-2018
