Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Gene3D	G3DSA:2.10.25.10		172	207	7.4E-8	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Gene3D	G3DSA:2.10.25.10		113	171	2.3E-16	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSiteProfiles	PS50026	EGF-like domain profile.	142	174	12.081	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSitePatterns	PS00022	EGF-like domain signature 1.	162	173	-	T	31-10-2018	IPR013032	EGF-like, conserved site		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	883	973	11.622	T	31-10-2018	IPR003961	Fibronectin type III	GO:0005515	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Pfam	PF07714	Protein tyrosine kinase	1066	1332	4.8E-66	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SUPERFAMILY	SSF49265		882	969	2.37E-9	T	31-10-2018	IPR036116	Fibronectin type III superfamily	GO:0005515	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSitePatterns	PS01186	EGF-like domain signature 2.	99	110	-	T	31-10-2018	IPR013032	EGF-like, conserved site		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	CDD	cd00192	PTKc	1071	1329	8.78189E-82	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	PANTHER	PTHR24416		707	1339	3.6E-68	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSitePatterns	PS00022	EGF-like domain signature 1.	99	110	-	T	31-10-2018	IPR013032	EGF-like, conserved site		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SUPERFAMILY	SSF56112		1034	1330	8.93E-53	T	31-10-2018	IPR011009	Protein kinase-like domain superfamily		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	CDD	cd00063	FN3	882	962	3.77244E-5	T	31-10-2018	IPR003961	Fibronectin type III	GO:0005515	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SMART	SM00181		79	111	0.054	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SMART	SM00181		145	174	68.0	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SMART	SM00181		177	207	16.0	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SMART	SM00181		114	142	48.0	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SMART	SM00181		210	239	0.011	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	SMART	SM00181		242	276	0.077	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	MobiDBLite	mobidb-lite	consensus disorder prediction	1220	1239	-	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Gene3D	G3DSA:2.10.25.10		209	280	4.5E-8	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Gene3D	G3DSA:2.10.25.10		49	112	3.4E-10	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	PRINTS	PR00109	Tyrosine kinase catalytic domain signature	1147	1160	2.2E-23	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	PRINTS	PR00109	Tyrosine kinase catalytic domain signature	1261	1283	2.2E-23	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	PRINTS	PR00109	Tyrosine kinase catalytic domain signature	1305	1327	2.2E-23	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	PRINTS	PR00109	Tyrosine kinase catalytic domain signature	1187	1205	2.2E-23	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSiteProfiles	PS50011	Protein kinase domain profile.	1063	1347	30.365	T	31-10-2018	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Gene3D	G3DSA:2.60.40.10		879	975	1.0E-9	T	31-10-2018	IPR013783	Immunoglobulin-like fold		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	PANTHER	PTHR24416:SF400		707	1339	3.6E-68	T	31-10-2018
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSitePatterns	PS00022	EGF-like domain signature 1.	227	238	-	T	31-10-2018	IPR013032	EGF-like, conserved site		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSiteProfiles	PS50026	EGF-like domain profile.	207	239	12.064	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	ProSiteProfiles	PS50026	EGF-like domain profile.	81	111	11.959	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_gigas_CGI|XP_011424700.1	a036abf1c842d97ebbfbf3f7c3d42d12	1353	Gene3D	G3DSA:1.10.510.10		1058	1341	5.0E-60	T	31-10-2018
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	ProSiteProfiles	PS50011	Protein kinase domain profile.	958	1220	34.209	T	31-10-2018	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	ProSitePatterns	PS00022	EGF-like domain signature 1.	95	106	-	T	31-10-2018	IPR013032	EGF-like, conserved site		
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	SUPERFAMILY	SSF56112		950	1219	3.03E-60	T	31-10-2018	IPR011009	Protein kinase-like domain superfamily		
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	CDD	cd00192	PTKc	962	1217	6.52931E-91	T	31-10-2018
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	PANTHER	PTHR24416		337	1218	3.3E-78	T	31-10-2018
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	Gene3D	G3DSA:1.10.510.10		951	1222	3.0E-68	T	31-10-2018
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	ProSiteProfiles	PS50026	EGF-like domain profile.	73	107	10.814	T	31-10-2018	IPR000742	EGF-like domain		
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	MobiDBLite	mobidb-lite	consensus disorder prediction	517	540	-	T	31-10-2018
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	Pfam	PF07714	Protein tyrosine kinase	958	1216	5.4E-71	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	PRINTS	PR00109	Tyrosine kinase catalytic domain signature	1077	1095	1.8E-25	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
Crassostrea_virginica_CVI|XP_022305310.1	a65eda4941edcc572d51448851575c8e	1241	PRINTS	PR00109	Tyrosine kinase catalytic domain signature	1187	1209	1.8E-25	T	31-10-2018	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
