Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	Gene3D	G3DSA:1.10.630.10		22	470	6.0E-73	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	SUPERFAMILY	SSF48264		30	467	4.45E-77	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00463	E-class P450 group I signature	417	440	6.1E-16	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00463	E-class P450 group I signature	296	322	6.1E-16	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00463	E-class P450 group I signature	339	357	6.1E-16	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00463	E-class P450 group I signature	407	417	6.1E-16	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00463	E-class P450 group I signature	64	83	6.1E-16	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PANTHER	PTHR24280		8	465	2.8E-110	T	31-10-2018
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	410	419	-	T	31-10-2018	IPR017972	Cytochrome P450, conserved site	GO:0016705|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	Pfam	PF00067	Cytochrome P450	35	460	6.1E-54	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00385	P450 superfamily signature	408	417	1.1E-5	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00385	P450 superfamily signature	287	304	1.1E-5	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00385	P450 superfamily signature	417	428	1.1E-5	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Macrostomum_lignano_MLI|PAA48990.1	2578412432c39fe747d3d1ee138b222f	472	PRINTS	PR00385	P450 superfamily signature	340	351	1.1E-5	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lamellibrachia_luymsi_proteins_LLU|FUN_004719-T1	555466056146f575e29a768fce252cf7	156	PANTHER	PTHR24280		1	147	9.1E-43	T	31-10-2018
Lamellibrachia_luymsi_proteins_LLU|FUN_004719-T1	555466056146f575e29a768fce252cf7	156	Pfam	PF00067	Cytochrome P450	43	90	2.0E-5	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lamellibrachia_luymsi_proteins_LLU|FUN_004719-T1	555466056146f575e29a768fce252cf7	156	Gene3D	G3DSA:1.10.630.10		42	146	5.6E-10	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lamellibrachia_luymsi_proteins_LLU|FUN_004719-T1	555466056146f575e29a768fce252cf7	156	SUPERFAMILY	SSF48264		43	147	6.71E-11	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	Pfam	PF00067	Cytochrome P450	49	461	1.0E-64	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	295	321	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	338	356	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	425	448	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	379	403	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	68	87	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	PANTHER	PTHR24280		35	477	4.5E-142	T	31-10-2018
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	Gene3D	G3DSA:1.10.630.10		48	481	7.7E-84	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421915.1	e0656c2c56423d2cab96c4b3418be016	484	SUPERFAMILY	SSF48264		50	477	2.62E-82	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	Pfam	PF00067	Cytochrome P450	49	461	1.0E-64	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	295	321	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	338	356	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	425	448	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	379	403	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	68	87	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	PANTHER	PTHR24280		35	477	4.5E-142	T	31-10-2018
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	Gene3D	G3DSA:1.10.630.10		48	481	7.7E-84	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421917.1	e0656c2c56423d2cab96c4b3418be016	484	SUPERFAMILY	SSF48264		50	477	2.62E-82	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	Pfam	PF00067	Cytochrome P450	49	461	1.0E-64	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	295	321	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	338	356	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	425	448	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	379	403	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	68	87	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	PANTHER	PTHR24280		35	477	4.5E-142	T	31-10-2018
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	Gene3D	G3DSA:1.10.630.10		48	481	7.7E-84	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421918.1	e0656c2c56423d2cab96c4b3418be016	484	SUPERFAMILY	SSF48264		50	477	2.62E-82	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	Pfam	PF00067	Cytochrome P450	49	461	1.0E-64	T	31-10-2018	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	295	321	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	338	356	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	425	448	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	379	403	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	PRINTS	PR00463	E-class P450 group I signature	68	87	7.2E-21	T	31-10-2018	IPR002401	Cytochrome P450, E-class, group I	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	PANTHER	PTHR24280		35	477	4.5E-142	T	31-10-2018
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	Gene3D	G3DSA:1.10.630.10		48	481	7.7E-84	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
Lingula_anatina_LAN|XP_013421920.1	e0656c2c56423d2cab96c4b3418be016	484	SUPERFAMILY	SSF48264		50	477	2.62E-82	T	31-10-2018	IPR036396	Cytochrome P450 superfamily	GO:0005506|GO:0016705|GO:0020037|GO:0055114	
